Source IP,Destination IP,NumRepititions,AvgPeriod,PeriodVariance,label
192.168.224.139,190.212.28.150,5,250.985147,148202.47002765382,non-beacon
192.168.171.233,21.18.50.97,6,161.07487083333334,24843.740065211186,non-beacon
192.168.48.57,5.228.91.19,7,251.87218614285712,39511.14439370027,non-beacon
192.168.104.126,235.131.90.73,9,212.397772,53222.07646042441,non-beacon
192.168.171.233,206.141.44.227,2,845.7327134999999,409051.68250639073,non-beacon
192.168.171.233,25.153.141.133,4,337.5913215,245891.39273828018,non-beacon
192.168.182.235,17.202.158.96,9,163.58205333333333,19198.679354766875,non-beacon
192.168.224.139,121.232.61.7,2,407.3775125,40923.612747885156,non-beacon
192.168.224.139,150.10.223.167,3,162.89483999999996,28293.348412838546,non-beacon
192.168.7.79,219.13.68.28,7,277.1974852857143,44815.73810675637,non-beacon
192.168.230.226,160.169.111.191,3,387.277417,29113.272911442826,non-beacon
192.168.90.169,179.117.223.69,2,768.5280250000001,331701.83838478435,non-beacon
192.168.57.119,68.72.214.150,2,104.83398249999993,4316.012702695065,non-beacon
192.168.7.79,35.177.204.157,5,217.2549308,32130.73026158801,non-beacon
192.168.7.79,52.219.20.96,6,146.82117383333335,12700.996437738848,non-beacon
192.168.57.119,213.76.151.245,5,274.3639882,34734.9474736651,non-beacon
192.168.224.139,23.77.105.144,2,600.1745900000001,136714.70901922847,non-beacon
192.168.129.95,160.169.111.191,4,350.56983875,82989.02111988275,non-beacon
192.168.48.57,175.67.119.150,4,475.81420875,95405.7671765501,non-beacon
192.168.171.233,68.72.214.150,7,193.84454214285714,17854.56805454233,non-beacon
192.168.182.235,206.141.44.227,4,409.97078750000003,110560.52466200305,non-beacon
192.168.129.95,190.212.28.150,6,232.22823316666666,50181.60775647939,non-beacon
192.168.230.226,197.3.133.194,3,597.9988010000001,11137.344818698728,non-beacon
192.168.171.233,26.72.47.77,4,299.38791275,54705.736926935526,non-beacon
192.168.48.57,138.153.41.49,9,166.21171177777777,16018.343635368226,non-beacon
192.168.224.139,158.165.30.136,7,256.5454367142857,59519.14257911921,non-beacon
192.168.182.235,59.156.101.132,5,244.00135099999997,31639.761168878398,non-beacon
192.168.129.95,197.3.133.194,4,293.2469035,37543.89082721245,non-beacon
192.168.57.119,20.22.216.180,5,352.52175520000003,33824.4812998928,non-beacon
192.168.171.233,5.121.95.151,1,487.57114299999995,0.0,non-beacon
192.168.182.235,113.235.170.98,6,260.165293,57435.29792150046,non-beacon
192.168.230.226,190.212.28.150,4,459.63564875,92900.3519280393,non-beacon
192.168.129.95,250.118.100.193,4,313.1364155,125381.29704583873,non-beacon
192.168.182.235,175.67.119.150,9,174.54042688888887,37950.29335277944,non-beacon
192.168.171.233,56.114.13.97,6,325.30326816666667,37431.399568083776,non-beacon
192.168.48.57,46.202.95.183,3,383.5911923333333,20931.03830821622,non-beacon
192.168.182.235,219.13.68.28,6,202.6079225,95571.19170470191,non-beacon
192.168.48.57,227.89.101.111,2,945.7599625,303286.9401827693,non-beacon
192.168.171.233,59.156.101.132,1,1738.877754,0.0,non-beacon
192.168.48.57,232.193.86.43,10,165.03432,20577.775924686757,non-beacon
192.168.171.233,209.252.132.103,7,236.053839,9720.033341343971,non-beacon
192.168.224.139,174.246.252.136,5,273.7601476,55497.09938481654,non-beacon
192.168.224.139,50.21.198.225,2,358.5230255,68884.41094318482,non-beacon
192.168.224.139,197.3.133.194,5,371.7989258,118788.82571407108,non-beacon
192.168.90.169,219.26.220.73,5,362.50817539999997,19800.270737578605,non-beacon
192.168.224.139,33.102.39.78,7,234.15835714285714,15930.760224347452,non-beacon
192.168.7.79,175.67.119.150,6,272.591252,80814.15303586634,non-beacon
192.168.171.233,53.32.10.8,7,171.8544084285714,16878.12959536663,non-beacon
192.168.7.79,237.5.84.170,4,361.29199275,79753.90741606244,non-beacon
192.168.182.235,252.63.48.98,8,232.57884,90386.18359173866,non-beacon
192.168.230.226,19.77.67.133,3,206.14652299999997,40016.971242543375,non-beacon
192.168.230.226,113.235.170.98,4,287.22984275,5604.360900938934,non-beacon
192.168.182.235,33.102.39.78,7,197.33933585714288,30150.51250499709,non-beacon
192.168.90.169,97.101.65.144,3,418.9915163333333,261547.6565651869,non-beacon
192.168.230.226,30.144.50.174,6,305.2369565,67686.52465199791,non-beacon
192.168.129.95,19.77.67.133,4,417.52031150000005,62014.12886230451,non-beacon
192.168.57.119,157.239.12.161,6,283.7769465,40405.86840281824,non-beacon
192.168.129.95,5.121.95.151,2,753.182264,10052.960134331403,non-beacon
192.168.104.126,252.63.48.98,5,223.66891700000002,22763.836753439307,non-beacon
192.168.104.126,202.239.219.71,12,128.46792366666668,10382.642432753966,non-beacon
192.168.224.139,146.128.203.191,5,339.9984366,94256.85823002546,non-beacon
192.168.182.235,50.21.198.225,4,482.95828225,219181.58934924103,non-beacon
192.168.230.226,57.22.100.171,8,107.7341785,13611.217107159888,non-beacon
192.168.90.169,101.16.169.24,6,312.2053231666667,25300.58781520261,non-beacon
192.168.90.169,252.63.48.98,2,536.9105400000001,11773.040327264174,non-beacon
192.168.90.169,190.212.28.150,11,179.27013327272726,10816.626921757626,non-beacon
192.168.48.57,33.102.39.78,2,471.0461515,3438.5772972600666,non-beacon
192.168.171.233,203.231.36.90,3,607.9846466666667,624245.9921663045,non-beacon
192.168.90.169,69.167.218.202,5,335.1963536,59928.53428371258,non-beacon
192.168.224.139,113.235.170.98,5,247.67240739999997,16630.791031031345,non-beacon
192.168.48.57,50.21.198.225,7,223.27499942857142,48064.44334877462,non-beacon
192.168.7.79,151.210.130.87,6,170.41361333333336,33284.52331325113,non-beacon
192.168.48.57,53.32.10.8,5,278.8459054,42158.31307976199,non-beacon
192.168.104.126,123.207.87.93,8,106.14289162499999,5060.29963774088,non-beacon
192.168.182.235,146.128.203.191,3,510.4498153333334,110758.5132056162,non-beacon
192.168.104.126,113.235.170.98,4,396.10388025000003,59347.42640245832,non-beacon
192.168.171.233,224.209.228.244,7,255.34763900000002,32181.613947557384,non-beacon
192.168.57.119,167.183.151.170,8,184.61984462499998,17489.22768110094,non-beacon
192.168.129.95,123.207.87.93,7,187.1643581428571,18010.083710010476,non-beacon
192.168.90.169,19.77.67.133,4,363.56984474999996,114926.99569282419,non-beacon
192.168.57.119,172.236.117.6,6,279.34142333333335,63475.46742869716,non-beacon
192.168.90.169,30.90.237.219,10,194.1292594,43967.97902672257,non-beacon
192.168.104.126,172.236.117.6,6,217.8907865,20458.32684184304,non-beacon
192.168.129.95,30.144.50.174,3,401.65500000000003,178101.76273727362,non-beacon
192.168.182.235,150.10.223.167,7,244.05995714285717,18881.364128599536,non-beacon
192.168.104.126,14.224.71.36,5,346.463202,51735.14046211705,non-beacon
192.168.57.119,123.207.87.93,3,570.7233966666666,65022.481814486826,non-beacon
192.168.230.226,114.13.31.171,5,344.84743260000005,86986.69289408885,non-beacon
192.168.224.139,25.153.141.133,3,402.1583406666667,74639.53558153269,non-beacon
192.168.129.95,182.50.74.63,3,588.9173176666667,561689.2883576422,non-beacon
192.168.48.57,103.192.145.243,5,222.7787216,46153.521132084345,non-beacon
192.168.7.79,14.25.221.28,2,636.048939,69704.78355672323,non-beacon
192.168.90.169,57.22.100.171,3,507.47289466666666,233941.49130349234,non-beacon
192.168.230.226,219.26.220.73,7,182.79909457142858,36483.89981145716,non-beacon
192.168.224.139,202.239.219.71,3,123.61498799999997,4034.98254510739,non-beacon
192.168.171.233,70.205.241.102,6,287.39704183333333,29966.124973475813,non-beacon
192.168.90.169,150.10.223.167,3,113.951459,6977.544269876453,non-beacon
192.168.171.233,57.22.100.171,2,223.97354149999998,42530.887761522936,non-beacon
192.168.171.233,135.158.164.91,2,571.0376485,26163.08724775585,non-beacon
192.168.57.119,69.167.218.202,3,187.6630866666667,64905.71680888613,non-beacon
192.168.90.169,121.232.61.7,9,156.7985028888889,9897.950134112063,non-beacon
192.168.48.57,135.158.164.91,7,128.96109957142858,10748.14829644223,non-beacon
192.168.230.226,225.174.178.178,4,269.388482,39886.86223072031,non-beacon
192.168.182.235,158.165.30.136,6,264.882409,34146.79403614918,non-beacon
192.168.57.119,14.224.71.36,4,223.8891585,50693.18216556914,non-beacon
192.168.90.169,232.193.86.43,3,187.66743066666666,8834.362612980452,non-beacon
192.168.224.139,38.135.209.159,3,602.6138016666667,116227.44513662055,non-beacon
192.168.48.57,190.212.28.150,6,179.45891883333334,31082.94317185033,non-beacon
192.168.104.126,237.124.204.127,3,489.8834493333334,71261.27820361922,non-beacon
192.168.129.95,175.67.119.150,8,205.21111775,35397.122185659115,non-beacon
192.168.7.79,153.167.209.16,4,408.674367,78607.84063966143,non-beacon
192.168.171.233,219.13.68.28,8,196.77884287499998,39159.64826888569,non-beacon
192.168.230.226,14.25.221.28,6,296.371454,29617.350520767603,non-beacon
192.168.182.235,225.174.178.178,2,419.43050700000003,8995.229171885116,non-beacon
192.168.129.95,209.252.132.103,8,237.63957625,56183.70738349253,non-beacon
192.168.90.169,99.102.248.220,3,638.777004,138829.7740404089,non-beacon
192.168.57.119,106.158.83.36,3,440.72516466666667,20335.54853384328,non-beacon
192.168.230.226,84.75.50.4,3,493.6367450000001,164967.54940659704,non-beacon
192.168.171.233,182.179.151.116,5,345.6550566,66757.69363912233,non-beacon
192.168.129.95,56.114.13.97,5,364.9168188,67865.51001914934,non-beacon
192.168.7.79,68.72.214.150,5,301.420839,74167.89816678115,non-beacon
192.168.57.119,113.235.170.98,4,304.53521875,106381.88232449855,non-beacon
192.168.182.235,190.212.28.150,4,288.10885025,49596.15443025717,non-beacon
192.168.129.95,219.26.220.73,8,140.470059625,14813.16454202667,non-beacon
192.168.57.119,227.89.101.111,5,262.2369604,25519.94147417353,non-beacon
192.168.48.57,30.90.237.219,8,207.8081135,50472.230628967016,non-beacon
192.168.48.57,225.174.178.178,3,391.48352466666665,17739.247974444203,non-beacon
192.168.129.95,68.255.22.108,10,180.27773670000002,31762.9742176417,non-beacon
192.168.104.126,69.167.218.202,6,231.58108333333334,19053.367678903927,non-beacon
192.168.129.95,22.171.204.113,7,275.9892951428571,34065.29547792556,non-beacon
192.168.224.139,219.26.220.73,7,273.60335885714284,37951.97164441806,non-beacon
192.168.182.235,70.35.134.58,7,136.07536042857143,8601.68009256754,non-beacon
192.168.48.57,20.22.216.180,5,280.9838598,66332.18634778011,non-beacon
192.168.104.126,182.50.74.63,7,180.74712885714285,23352.237951576833,non-beacon
192.168.171.233,202.239.219.71,3,523.32259,40871.074983067294,non-beacon
192.168.7.79,190.212.28.150,2,462.6685875,167492.31805787032,non-beacon
192.168.129.95,68.72.214.150,5,346.7120592,19699.39103678727,non-beacon
192.168.7.79,145.236.188.111,9,204.61191233333335,56344.63363265843,non-beacon
192.168.224.139,135.158.164.91,6,270.83966133333337,39415.63280312826,non-beacon
192.168.129.95,27.166.226.121,4,265.95001575000003,12174.653988441683,non-beacon
192.168.182.235,227.89.101.111,6,252.84601366666666,13528.153974818531,non-beacon
192.168.7.79,209.252.132.103,4,386.450293,62287.35506413999,non-beacon
192.168.224.139,97.101.65.144,12,134.16735225,19943.422172289436,non-beacon
192.168.90.169,167.81.251.153,3,398.3723506666667,95510.92020948518,non-beacon
192.168.171.233,70.35.134.58,7,179.43395071428571,30066.835852057182,non-beacon
192.168.129.95,42.241.43.75,4,489.12476325000006,95705.10992474483,non-beacon
192.168.90.169,135.158.164.91,7,235.74435,52988.56040811334,non-beacon
192.168.230.226,145.236.188.111,5,213.3563008,26934.53205714136,non-beacon
192.168.224.139,30.90.237.219,5,372.43444239999997,211164.42328839022,non-beacon
192.168.48.57,68.72.214.150,9,114.64648944444444,8685.790816121422,non-beacon
192.168.48.57,153.167.209.16,2,269.32828400000005,50914.095096627316,non-beacon
192.168.7.79,84.75.50.4,3,489.95855366666666,9025.607747488662,non-beacon
192.168.57.119,197.3.133.194,7,253.54736071428573,22168.126601749394,non-beacon
192.168.129.95,20.22.216.180,11,168.4114900909091,19625.914195990856,non-beacon
192.168.182.235,162.66.170.103,1,394.78271599999994,0.0,non-beacon
192.168.224.139,101.16.169.24,5,382.4629456,35191.0374683384,non-beacon
192.168.90.169,175.67.119.150,7,278.21232328571426,67139.74063574824,non-beacon
192.168.48.57,114.13.31.171,6,317.795257,82178.04372968915,non-beacon
192.168.182.235,27.166.226.121,1,132.28385600000001,0.0,non-beacon
192.168.171.233,179.5.91.151,3,453.1788026666666,197418.4783010865,non-beacon
192.168.104.126,29.79.223.76,6,263.02691483333336,61345.1001613703,non-beacon
192.168.182.235,70.185.71.234,2,845.0814845,15763.959213369864,non-beacon
192.168.230.226,237.5.84.170,7,253.80186285714285,6430.200359358535,non-beacon
192.168.224.139,237.124.204.127,4,379.53226325,125047.11311561186,non-beacon
192.168.182.235,153.167.209.16,8,167.693022375,35180.58051951912,non-beacon
192.168.129.95,70.35.134.58,4,335.84441975,27688.03311822766,non-beacon
192.168.171.233,145.236.188.111,9,153.49151822222223,10510.72908126686,non-beacon
192.168.182.235,68.255.22.108,3,388.7293610000001,208216.49514206438,non-beacon
192.168.182.235,16.101.216.82,3,386.4601936666667,27352.362351095497,non-beacon
192.168.48.57,209.252.132.103,8,206.783996,23746.733905097586,non-beacon
192.168.182.235,179.5.91.151,6,306.4880533333333,108486.75466714532,non-beacon
192.168.182.235,5.228.91.19,4,287.6714655,17973.423618411856,non-beacon
192.168.182.235,235.131.90.73,5,368.982098,126066.16228394365,non-beacon
192.168.230.226,101.16.169.24,6,314.70500316666664,50465.41543561525,non-beacon
192.168.171.233,153.167.209.16,8,192.489501,7828.093434405744,non-beacon
192.168.129.95,213.76.151.245,4,237.62896775000002,24702.105048473084,non-beacon
192.168.104.126,163.175.244.245,3,360.9213483333333,69928.52408784178,non-beacon
192.168.57.119,5.121.95.151,1,953.3806750000001,0.0,non-beacon
192.168.48.57,220.29.172.245,6,214.19480483333328,62416.551549025295,non-beacon
192.168.182.235,194.108.31.82,2,484.8961120000001,193174.8082722999,non-beacon
192.168.57.119,150.10.223.167,6,196.61768500000002,16190.06439283976,non-beacon
192.168.48.57,26.72.47.77,3,157.2842976666667,964.6544804045903,non-beacon
192.168.104.126,25.153.141.133,10,153.9642793,13192.921136591505,non-beacon
192.168.224.139,85.221.3.254,10,163.4474888,16923.922917787706,non-beacon
192.168.171.233,235.131.90.73,5,353.987814,32516.296026896267,non-beacon
192.168.48.57,23.77.105.144,5,77.2601248,4237.43261444045,non-beacon
192.168.90.169,56.115.130.114,2,895.8160365,111762.96648772835,non-beacon
192.168.90.169,185.251.245.43,5,304.9128836,32213.820520971127,non-beacon
192.168.48.57,151.210.130.87,7,208.8980002857143,23776.455809669653,non-beacon
192.168.104.126,171.45.185.101,1,1162.682585,0.0,non-beacon
192.168.48.57,121.232.61.7,6,308.017771,56656.14314781075,non-beacon
192.168.230.226,26.72.47.77,7,275.55561914285715,57202.62493015914,non-beacon
192.168.224.139,138.153.41.49,9,147.48182633333334,17859.234915028974,non-beacon
192.168.48.57,194.108.31.82,4,447.30639125,464352.11703801167,non-beacon
192.168.104.126,114.13.31.171,6,289.64103716666665,38460.71290044092,non-beacon
192.168.230.226,63.250.178.141,2,858.0377535,692774.3916654981,non-beacon
192.168.104.126,106.158.83.36,4,376.09270399999997,172817.6573921157,non-beacon
192.168.57.119,237.5.84.170,6,287.34760083333333,71099.02958889713,non-beacon
192.168.230.226,56.114.13.97,1,695.4885620000001,0.0,non-beacon
192.168.171.233,30.90.237.219,9,187.6136947777778,18051.682849181976,non-beacon
192.168.230.226,219.13.68.28,10,160.2766668,27045.29052849072,non-beacon
192.168.48.57,185.251.245.43,8,226.234355125,24268.200045192436,non-beacon
192.168.90.169,106.158.83.36,6,224.20677366666666,24079.298451198298,non-beacon
192.168.90.169,225.174.178.178,2,404.0363525,56537.6137814196,non-beacon
192.168.129.95,16.101.216.82,6,164.96729416666668,18034.85400408217,non-beacon
192.168.90.169,52.219.20.96,6,264.1523231666667,64429.209944044334,non-beacon
192.168.230.226,16.101.216.82,3,311.923536,40154.463533148875,non-beacon
192.168.171.233,220.29.172.245,7,247.3643474285714,15703.547115364474,non-beacon
192.168.7.79,103.192.145.243,8,203.55427037500002,21666.995552716304,non-beacon
192.168.230.226,70.185.71.234,5,306.54010400000004,77522.29516888228,non-beacon
192.168.171.233,151.210.130.87,1,513.943754,0.0,non-beacon
192.168.171.233,174.246.252.136,7,232.98247942857145,27742.876584071204,non-beacon
192.168.48.57,70.205.241.102,2,621.3887355,248249.13680376968,non-beacon
192.168.171.233,182.50.74.63,3,157.44018133333336,28747.88065972031,non-beacon
192.168.90.169,209.119.207.147,6,120.38524199999999,23861.405551957807,non-beacon
192.168.90.169,198.129.231.194,2,540.7277195,130069.56973017969,non-beacon
192.168.7.79,17.202.158.96,5,226.34449919999997,33196.513203122784,non-beacon
192.168.57.119,145.236.188.111,10,173.92937609999998,24627.928307464004,non-beacon
192.168.104.126,101.16.169.24,4,227.54849900000002,31042.33126216859,non-beacon
192.168.104.126,14.25.221.28,5,242.03253480000004,43858.57372445569,non-beacon
192.168.57.119,179.5.91.151,6,230.10025133333332,25195.980645577776,non-beacon
192.168.129.95,99.102.248.220,7,246.67980128571432,51549.17338490403,non-beacon
192.168.90.169,56.114.13.97,7,219.15917399999998,58244.209072100675,non-beacon
192.168.57.119,93.150.226.101,2,282.00175649999994,19317.924469401038,non-beacon
192.168.57.119,16.101.216.82,8,195.50224675,17197.61396948739,non-beacon
192.168.104.126,219.26.220.73,7,212.41316857142857,56062.00175318518,non-beacon
192.168.104.126,219.13.68.28,10,175.22307830000003,17162.70210934775,non-beacon
192.168.104.126,57.22.100.171,5,386.57687219999997,117804.19459857189,non-beacon
192.168.230.226,246.236.253.179,6,202.72136983333334,20345.67510178014,non-beacon
192.168.182.235,171.45.185.101,11,159.370366,10552.930470386504,non-beacon
192.168.230.226,106.158.83.36,4,265.69847525,35073.106173594526,non-beacon
192.168.48.57,146.128.203.191,9,191.325984,26129.462558999316,non-beacon
192.168.90.169,38.135.209.159,10,177.38207820000002,34231.758549486796,non-beacon
192.168.182.235,20.22.216.180,3,448.5574623333334,378040.6047706623,non-beacon
192.168.182.235,246.236.253.179,7,232.69616571428568,51636.13435310598,non-beacon
192.168.7.79,70.205.241.102,4,37.74478625,637.9161763874962,non-beacon
192.168.48.57,167.121.138.70,6,128.80797266666664,8817.454724873895,non-beacon
192.168.57.119,162.66.170.103,2,267.15288899999996,53313.48556582545,non-beacon
192.168.90.169,220.29.172.245,2,281.531835,71.12361864432395,non-beacon
192.168.7.79,30.90.237.219,8,203.46745425,14831.146426321606,non-beacon
192.168.48.57,17.202.158.96,8,176.195640875,17830.80303468576,non-beacon
192.168.90.169,16.101.216.82,2,791.5861474999999,396676.98172731936,non-beacon
192.168.129.95,167.121.138.70,4,222.435708,26593.63649512383,non-beacon
192.168.129.95,227.89.101.111,2,239.15768500000001,32780.36732750105,non-beacon
192.168.182.235,103.192.145.243,6,290.9073908333333,52654.73099921643,non-beacon
192.168.104.126,228.53.176.71,6,230.70493916666666,19778.74736853105,non-beacon
192.168.90.169,237.124.204.127,8,229.48499775,35131.136228468225,non-beacon
192.168.57.119,29.79.223.76,6,238.12748033333332,44019.96547884154,non-beacon
192.168.57.119,171.45.185.101,3,294.336732,110464.69767506595,non-beacon
192.168.129.95,194.208.26.60,2,689.5072725,98235.58636269702,non-beacon
192.168.182.235,53.32.10.8,5,319.3488962,61226.02470105168,non-beacon
192.168.230.226,198.129.231.194,6,282.88210649999996,157012.38885887948,non-beacon
192.168.48.57,198.129.231.194,5,169.35811479999998,1694.527650810655,non-beacon
192.168.7.79,135.158.164.91,6,322.2899268333333,106210.22517918075,non-beacon
192.168.129.95,53.32.10.8,6,205.00179366666666,29618.997627143024,non-beacon
192.168.171.233,113.235.170.98,4,305.0464055,74012.06762138296,non-beacon
192.168.104.126,150.10.223.167,7,236.0355722857143,40479.30627473353,non-beacon
192.168.104.126,70.185.71.234,6,112.79798883333335,21113.20446439661,non-beacon
192.168.171.233,167.121.138.70,7,269.31901757142856,32517.079480528864,non-beacon
192.168.230.226,53.32.10.8,8,232.374328625,15763.312900427254,non-beacon
192.168.104.126,93.150.226.101,6,162.35734733333334,17998.28115952202,non-beacon
192.168.48.57,160.169.111.191,2,720.2040754999999,49070.42967140081,non-beacon
192.168.104.126,56.115.130.114,3,163.85555466666665,13068.530272248458,non-beacon
192.168.129.95,59.156.101.132,7,250.18375357142855,34531.82421080854,non-beacon
192.168.57.119,42.241.43.75,5,354.4273274,99869.78022462029,non-beacon
192.168.90.169,14.25.221.28,2,666.2152345000001,3663.136721441767,non-beacon
192.168.7.79,224.209.228.244,4,393.9757725,325026.7874941193,non-beacon
192.168.48.57,172.236.117.6,6,223.36374983333334,43537.422359621516,non-beacon
192.168.7.79,157.239.12.161,2,805.2586175,37470.7589421907,non-beacon
192.168.90.169,237.5.84.170,8,190.14015725000002,24288.76647592647,non-beacon
192.168.182.235,174.246.252.136,5,289.8166306,22350.953869677647,non-beacon
192.168.48.57,206.141.44.227,7,146.6483842857143,25591.70521304899,non-beacon
192.168.104.126,84.75.50.4,6,273.9333251666667,105567.46795471518,non-beacon
192.168.48.57,194.208.26.60,6,303.0745993333333,120777.60265647055,non-beacon
192.168.230.226,99.102.248.220,5,362.42606459999996,64766.54640786672,non-beacon
192.168.7.79,202.239.219.71,4,426.0631935,54494.96106394658,non-beacon
192.168.182.235,93.150.226.101,8,212.343634125,18759.159888871123,non-beacon
192.168.224.139,185.251.245.43,4,402.72353449999997,19388.104224900064,non-beacon
192.168.171.233,252.63.48.98,11,131.03695509090912,35722.984767034075,non-beacon
192.168.104.126,227.89.101.111,5,344.3381174,70807.460614175,non-beacon
192.168.230.226,171.45.185.101,3,315.166852,58091.43780807889,non-beacon
192.168.230.226,68.72.214.150,5,275.4929922,103432.19482134096,non-beacon
192.168.104.126,246.236.253.179,9,183.66913855555558,16185.811485968352,non-beacon
192.168.230.226,179.5.91.151,5,334.3549618,62605.44853964333,non-beacon
192.168.224.139,19.77.67.133,9,186.98038777777776,38044.22522069569,non-beacon
192.168.182.235,99.102.248.220,3,448.1739956666667,111423.48656013234,non-beacon
192.168.230.226,46.202.95.183,1,1869.118667,0.0,non-beacon
192.168.171.233,93.150.226.101,4,297.25348575,129982.54580579864,non-beacon
192.168.129.95,146.128.203.191,6,227.21573533333336,27729.7873600311,non-beacon
192.168.104.126,19.77.67.133,6,302.81872516666664,71218.70644016699,non-beacon
192.168.182.235,52.219.20.96,7,244.85444785714284,16550.70118535104,non-beacon
192.168.171.233,150.10.223.167,7,162.89941414285718,17526.58510067729,non-beacon
192.168.182.235,228.53.176.71,8,231.267667375,23783.735269908833,non-beacon
192.168.90.169,151.210.130.87,2,417.712202,6390.1241328155,non-beacon
192.168.230.226,146.128.203.191,4,435.90648024999996,17847.703998379802,non-beacon
192.168.230.226,56.115.130.114,1,121.27287700000011,0.0,non-beacon
192.168.90.169,70.205.241.102,4,469.62727025,562279.5908537565,non-beacon
192.168.129.95,35.177.204.157,3,481.412039,45795.09892033681,non-beacon
192.168.230.226,163.175.244.245,7,229.9909387142857,22368.972273091556,non-beacon
192.168.7.79,206.141.44.227,8,238.4510765,65173.17488732909,non-beacon
192.168.104.126,53.32.10.8,9,211.67608811111114,19714.012402599692,non-beacon
192.168.48.57,252.63.48.98,3,446.7519520000001,214063.92757369313,non-beacon
192.168.57.119,246.236.253.179,8,214.43142962500002,21539.731129790613,non-beacon
192.168.224.139,232.52.180.193,6,325.5577845,45804.41297149161,non-beacon
192.168.171.233,52.219.20.96,3,515.6968016666666,397070.14902852365,non-beacon
192.168.230.226,172.236.117.6,7,185.14516585714287,19782.22432447154,non-beacon
192.168.171.233,228.53.176.71,1,1487.2180740000001,0.0,non-beacon
192.168.90.169,179.5.91.151,7,172.04959257142858,13552.923829873076,non-beacon
192.168.224.139,246.236.253.179,8,235.909408625,33332.975239894615,non-beacon
192.168.182.235,57.22.100.171,4,425.23437375000003,110055.74966022416,non-beacon
192.168.104.126,56.114.13.97,4,334.32062700000006,27642.208679140487,non-beacon
192.168.224.139,182.179.151.116,4,363.16979275,36139.225433134256,non-beacon
192.168.57.119,203.231.36.90,3,161.05696899999998,25734.6902368858,non-beacon
192.168.129.95,252.63.48.98,1,254.02033999999992,0.0,non-beacon
192.168.224.139,56.114.13.97,5,331.1431586,39441.97174381254,non-beacon
192.168.182.235,167.183.151.170,6,267.63038133333333,33827.570346708046,non-beacon
192.168.104.126,68.72.214.150,4,348.995155,12811.20784884036,non-beacon
192.168.129.95,194.108.31.82,7,249.88718714285713,89091.1494788984,non-beacon
192.168.90.169,46.202.95.183,5,321.92482099999995,132294.8975636351,non-beacon
192.168.129.95,157.239.12.161,6,299.9892426666667,65686.83052595357,non-beacon
192.168.171.233,69.167.218.202,4,354.8807455,22313.260562610234,non-beacon
192.168.182.235,167.121.138.70,5,281.091206,12071.39817097285,non-beacon
192.168.104.126,59.156.101.132,2,196.6072165,13.402697679930407,non-beacon
192.168.7.79,23.77.105.144,2,513.4452410000001,249047.8702814295,non-beacon
192.168.90.169,68.255.22.108,6,244.09281766666666,119520.385334755,non-beacon
192.168.48.57,162.160.133.38,2,618.2253445,53315.47245415787,non-beacon
192.168.224.139,68.72.214.150,6,281.4205421666667,52377.347192336514,non-beacon
192.168.224.139,21.18.50.97,6,292.6644851666667,28002.79314740977,non-beacon
192.168.57.119,232.52.180.193,4,372.62927550000006,68395.9116629105,non-beacon
192.168.90.169,163.175.244.245,5,217.5802228,9620.742685818057,non-beacon
192.168.57.119,235.131.90.73,6,138.11945833333334,36318.25927864176,non-beacon
192.168.171.233,158.165.30.136,3,430.064323,72348.01443112701,non-beacon
192.168.182.235,69.167.218.202,3,129.53082533333335,4791.774449610634,non-beacon
192.168.230.226,194.108.31.82,9,182.39564655555557,70926.45913029482,non-beacon
192.168.104.126,22.171.204.113,4,442.95888125,66707.4091111715,non-beacon
192.168.224.139,42.241.43.75,5,311.8899818,87521.62832059182,non-beacon
192.168.90.169,167.121.138.70,7,258.81887471428576,33966.39545847463,non-beacon
192.168.57.119,22.171.204.113,4,361.9542895,138147.35193485007,non-beacon
192.168.7.79,38.135.209.159,7,245.6113897142857,20548.847563927793,non-beacon
192.168.90.169,246.236.253.179,9,159.06268155555554,35951.04180285577,non-beacon
192.168.7.79,57.22.100.171,3,393.40811333333335,3477.659907715986,non-beacon
192.168.57.119,99.102.248.220,9,206.43492555555554,63575.314938778574,non-beacon
192.168.90.169,182.50.74.63,3,489.4474453333333,17770.140260907123,non-beacon
192.168.48.57,59.156.101.132,10,166.8742202,22483.873767152665,non-beacon
192.168.57.119,35.177.204.157,4,207.14010775000003,24846.355112973164,non-beacon
192.168.182.235,167.81.251.153,8,188.024315,23632.13560027318,non-beacon
192.168.48.57,21.18.50.97,6,120.58531766666665,7988.324606320834,non-beacon
192.168.171.233,162.160.133.38,4,479.72722175,65355.85918967356,non-beacon
192.168.7.79,182.50.74.63,7,202.56294785714286,19566.859009846852,non-beacon
192.168.90.169,158.165.30.136,8,144.75555625,23605.01497086758,non-beacon
192.168.104.126,190.212.28.150,3,260.3884596666667,26216.52691628035,non-beacon
192.168.129.95,57.22.100.171,3,457.69025700000003,30176.4955936391,non-beacon
192.168.48.57,167.183.151.170,3,201.036022,55478.933241245664,non-beacon
192.168.224.139,224.209.228.244,4,293.89220500000005,13006.273881576839,non-beacon
192.168.48.57,158.165.30.136,5,307.79517819999995,28794.613881601847,non-beacon
192.168.224.139,237.5.84.170,9,155.4453893333333,17247.455492137422,non-beacon
192.168.230.226,5.228.91.19,6,248.9915821666667,13110.19971106758,non-beacon
192.168.230.226,232.193.86.43,2,332.37744599999996,17143.282633304887,non-beacon
