Source IP,Destination IP,NumRepititions,AvgPeriod,PeriodVariance,label
192.168.25.172,24.177.189.216,4,290.83904525,69826.21870838168,non-beacon
192.168.181.162,108.210.57.106,5,259.99275,31483.614477713963,non-beacon
192.168.25.172,195.116.6.208,5,352.8162324,148324.3915607255,non-beacon
192.168.28.26,218.123.248.190,3,411.00527933333325,1218.9109046462308,non-beacon
192.168.25.172,78.241.137.53,5,260.8184996,33123.803708126055,non-beacon
192.168.81.250,179.231.162.142,2,326.2278,23688.98716437738,non-beacon
192.168.22.164,24.177.189.216,10,182.273255,45770.45572976027,non-beacon
192.168.254.48,108.210.57.106,5,273.5499042,10816.863895430677,non-beacon
192.168.181.162,123.212.30.163,1,1140.1428540000002,0.0,non-beacon
192.168.147.121,225.82.175.127,6,294.230118,16010.19202627379,non-beacon
192.168.181.162,146.105.120.2,5,360.513589,253437.05106849884,non-beacon
192.168.89.113,54.101.21.71,12,109.38730450000001,8813.627722133293,non-beacon
192.168.24.200,141.86.200.179,6,328.18698566666666,70079.62036162704,non-beacon
192.168.147.121,188.81.49.201,4,370.79589799999997,57274.513328949004,non-beacon
192.168.89.113,212.177.35.36,6,143.67775833333334,3693.8193967114553,non-beacon
192.168.57.99,30.89.68.95,2,112.44704050000007,10055.641885897143,non-beacon
192.168.89.113,184.188.76.68,3,323.7996273333333,24122.458376186045,non-beacon
192.168.181.162,163.129.244.23,5,279.7983824,75988.96554602505,non-beacon
192.168.81.250,39.223.127.122,3,297.60567533333335,41752.5394928118,non-beacon
192.168.22.164,41.209.2.150,6,268.03722450000004,42310.89995334,non-beacon
192.168.254.48,100.184.11.209,7,262.8806967142857,65078.363106917306,non-beacon
192.168.57.99,6.65.86.12,6,309.902196,37465.334554507026,non-beacon
192.168.181.162,211.193.119.2,6,242.51600883333333,16970.298563383327,non-beacon
192.168.81.250,169.194.192.182,8,212.071633875,45754.43601333048,non-beacon
192.168.24.200,39.223.127.122,6,235.8458691666667,25822.12295589014,non-beacon
192.168.89.113,227.205.248.106,7,197.07762457142857,20785.8681258675,non-beacon
192.168.25.172,97.210.92.120,6,224.05622583333334,25764.742850646595,non-beacon
192.168.28.26,84.106.247.12,4,311.6886785,79547.06789313987,non-beacon
192.168.57.99,117.226.41.45,6,236.27656166666668,62342.13409737483,non-beacon
192.168.22.164,53.184.213.73,6,276.28233900000004,70554.50781464313,non-beacon
192.168.81.250,177.68.51.1,9,192.8538821111111,3811.2561858617346,non-beacon
192.168.25.172,141.86.200.179,5,309.9308884,116752.10520211994,non-beacon
192.168.28.26,188.81.49.201,4,493.371513,98884.04428848189,non-beacon
192.168.28.26,137.219.189.104,6,224.196135,22065.702762577217,non-beacon
192.168.24.200,53.184.213.73,8,230.72583087499999,20312.645916273723,non-beacon
192.168.22.164,131.182.236.9,5,288.128989,78044.35297297456,non-beacon
192.168.22.164,84.106.247.12,6,249.53381083333332,24658.326765226462,non-beacon
192.168.254.48,144.95.243.52,6,292.17197416666664,68266.69980491996,non-beacon
192.168.24.200,146.203.27.213,8,229.453071875,13953.651079082118,non-beacon
192.168.147.121,64.47.150.141,10,183.0586886,21418.928212519233,non-beacon
192.168.24.200,128.231.122.80,6,219.45745650000003,59554.17308744904,non-beacon
192.168.57.99,137.219.189.104,3,327.79796733333336,22898.31649599211,non-beacon
192.168.89.113,208.148.24.208,5,278.3571394,104606.73338494776,non-beacon
192.168.89.113,51.138.16.219,3,383.6180173333334,182036.93374320856,non-beacon
192.168.22.164,88.18.246.238,3,350.76222866666666,34365.7846056215,non-beacon
192.168.147.121,54.101.21.71,6,227.224365,51642.847508095736,non-beacon
192.168.24.200,177.68.51.1,12,141.10861133333333,15990.819540366138,non-beacon
192.168.147.121,32.80.76.81,5,294.05293919999997,31257.38991183778,non-beacon
192.168.24.200,24.177.189.216,2,99.02791500000001,7054.7029316138305,non-beacon
192.168.57.99,226.146.10.29,5,352.9069776,247094.96780889173,non-beacon
192.168.22.164,41.233.20.28,5,288.3987472,37302.88934112202,non-beacon
192.168.181.162,111.115.204.105,8,203.51740975,16843.417635509282,non-beacon
192.168.57.99,157.85.231.91,8,223.532073625,18846.55805207916,non-beacon
192.168.147.121,51.130.253.67,3,440.0008956666666,123169.07791423374,non-beacon
192.168.22.164,181.104.218.141,4,370.97070499999995,84553.71277688732,non-beacon
192.168.28.26,6.65.86.12,5,318.8374374,31176.651723845163,non-beacon
192.168.89.113,16.189.87.239,6,303.37789433333336,43364.4640261174,non-beacon
192.168.81.250,198.155.42.64,7,266.8617621428572,74906.3467693131,non-beacon
192.168.28.26,252.89.31.172,7,212.51005571428573,15029.602156318333,non-beacon
192.168.181.162,178.92.38.179,6,260.37901650000003,6313.543720383074,non-beacon
192.168.254.48,45.25.7.34,3,321.617831,100735.01528236002,non-beacon
192.168.57.99,75.195.213.119,6,176.305833,34263.38216812049,non-beacon
192.168.181.162,233.42.72.144,6,228.05971083333336,70721.12438630234,non-beacon
192.168.81.250,202.81.207.15,3,612.9978953333334,590430.1100748538,non-beacon
192.168.24.200,2.204.92.158,9,184.63418544444446,9977.942379403925,non-beacon
192.168.25.172,181.104.218.141,2,706.1104735,32063.831040656383,non-beacon
192.168.57.99,178.92.38.179,3,513.9887526666666,458452.1907292904,non-beacon
192.168.22.164,247.102.128.161,4,339.401706,40408.6804883826,non-beacon
192.168.81.250,233.42.72.144,5,361.24230339999997,102701.63956127162,non-beacon
192.168.81.250,157.85.231.91,4,423.99570725,31566.642046455967,non-beacon
192.168.25.172,2.243.30.0,1,1194.241166,0.0,non-beacon
192.168.81.250,95.233.7.169,6,219.5181888333333,5948.93322155248,non-beacon
192.168.181.162,157.85.231.91,5,374.7759372,90065.5543814007,non-beacon
192.168.147.121,41.209.2.150,5,273.2718072,31972.43133723334,non-beacon
192.168.28.26,247.102.128.161,3,350.8873186666667,138755.700522242,non-beacon
192.168.89.113,39.223.127.122,10,154.6054403,12412.332566743502,non-beacon
192.168.24.200,198.155.42.64,6,228.16168016666666,117113.82927428473,non-beacon
192.168.25.172,144.95.243.52,6,280.64974483333333,32471.705646764985,non-beacon
192.168.25.172,251.245.123.23,7,271.5690932857143,82062.3798310292,non-beacon
192.168.57.99,128.231.122.80,4,334.93200125,104265.8961602666,non-beacon
192.168.22.164,146.203.27.213,7,203.51427157142857,40514.856629956084,non-beacon
192.168.22.164,87.44.19.186,1,315.084193,0.0,non-beacon
192.168.89.113,77.151.86.153,4,295.52249125,15804.039071424166,non-beacon
192.168.22.164,102.155.55.27,5,326.620846,13355.489942743076,non-beacon
192.168.28.26,16.189.87.239,8,170.13359175,25335.44629655683,non-beacon
192.168.181.162,98.220.240.8,4,279.645881,104985.63630598447,non-beacon
192.168.57.99,51.138.16.219,6,310.3256743333333,119263.74555578,non-beacon
192.168.89.113,12.62.171.178,6,277.537405,19861.141157676517,non-beacon
192.168.25.172,146.203.27.213,7,259.5050712857143,82002.33762642855,non-beacon
192.168.147.121,251.245.123.23,5,288.8395272,39600.4930311252,non-beacon
192.168.28.26,87.147.35.37,6,287.8635345,52182.251312588,non-beacon
192.168.25.172,96.121.140.114,2,606.8706185,184196.82560702536,non-beacon
192.168.28.26,53.184.213.73,6,93.66614516666668,7375.587061118303,non-beacon
192.168.22.164,163.129.244.23,6,189.03526733333334,20990.289687761815,non-beacon
192.168.28.26,135.130.205.67,6,238.611328,14664.623291965778,non-beacon
192.168.22.164,64.47.150.141,2,314.7421575000001,41845.27984053256,non-beacon
192.168.81.250,2.243.30.0,4,376.14573175,106025.14638548924,non-beacon
192.168.24.200,128.102.52.42,8,226.05693675,41225.230429110234,non-beacon
192.168.254.48,88.18.246.238,9,137.15284377777778,11410.694396743482,non-beacon
192.168.89.113,149.86.23.36,3,158.170928,1401.736781280236,non-beacon
192.168.89.113,41.233.20.28,5,191.8801608,20857.305017626706,non-beacon
192.168.147.121,2.243.30.0,8,201.394317375,59896.70700263419,non-beacon
192.168.254.48,54.101.21.71,6,242.97659699999997,16379.302841921251,non-beacon
192.168.147.121,107.19.17.76,1,240.9450280000001,0.0,non-beacon
192.168.147.121,77.151.86.153,7,122.98961242857142,7266.787457434829,non-beacon
192.168.28.26,163.129.244.23,1,54.96361999999999,0.0,non-beacon
192.168.22.164,166.193.217.173,4,186.10228,28857.37471097039,non-beacon
192.168.24.200,144.95.243.52,4,329.04986675,56803.443589243034,non-beacon
192.168.25.172,64.47.150.141,5,366.7793784,124241.82421038058,non-beacon
192.168.81.250,6.49.171.182,4,306.774015,24723.383128583977,non-beacon
192.168.28.26,98.220.240.8,4,399.9412615,24419.767849821917,non-beacon
192.168.22.164,108.210.57.106,8,174.17197837499998,28888.836911254206,non-beacon
192.168.57.99,251.245.123.23,3,434.605327,61809.066701644195,non-beacon
192.168.24.200,78.241.137.53,6,315.69892483333336,36136.8209427279,non-beacon
192.168.81.250,100.184.11.209,3,535.6478753333333,34888.44414003781,non-beacon
192.168.254.48,195.116.6.208,8,193.280795875,28741.741980308136,non-beacon
192.168.147.121,146.105.120.2,8,202.370800625,13466.527131519,non-beacon
192.168.25.172,166.193.217.173,6,297.8229975,34895.782630489186,non-beacon
192.168.81.250,53.184.213.73,3,350.37498000000005,57476.028943909994,non-beacon
192.168.57.99,165.85.0.13,6,193.60317533333333,25274.688136310753,non-beacon
192.168.28.26,8.8.8.8,1559,1.2802718717126365,1.716884228607986,beacon
192.168.147.121,2.204.92.158,4,247.11755899999997,48818.50251977876,non-beacon
192.168.81.250,149.86.23.36,6,281.72905149999997,52918.77338071803,non-beacon
192.168.24.200,208.148.24.208,1,1283.962199,0.0,non-beacon
192.168.22.164,187.60.193.85,6,304.28211883333336,117032.00499693613,non-beacon
192.168.254.48,247.102.128.161,2,509.3884625,17317.740799687635,non-beacon
192.168.22.164,179.231.162.142,4,276.37088575,49638.63496901381,non-beacon
192.168.22.164,153.12.91.58,1,642.222539,0.0,non-beacon
192.168.57.99,53.184.213.73,6,242.89561383333333,38592.53008151488,non-beacon
192.168.89.113,240.172.168.43,3,485.42124566666666,11568.75336598132,non-beacon
192.168.25.172,6.49.171.182,3,308.9153263333333,17961.16398131318,non-beacon
192.168.25.172,212.177.35.36,6,297.9817541666667,86668.02297088044,non-beacon
192.168.254.48,184.188.76.68,11,156.7922669090909,19749.359547633096,non-beacon
192.168.181.162,218.123.248.190,4,438.24258199999997,119929.38795498705,non-beacon
192.168.22.164,65.164.218.3,4,266.03335799999996,118841.8255803929,non-beacon
192.168.181.162,100.184.11.209,8,168.04698925,16133.616577374702,non-beacon
192.168.28.26,184.188.76.68,5,200.8681222,12755.931977411328,non-beacon
192.168.24.200,208.131.165.48,8,218.82344375,21048.871635131356,non-beacon
192.168.57.99,218.123.248.190,6,155.89576483333335,10840.59747632376,non-beacon
192.168.28.26,107.19.17.76,3,359.025695,150728.44968085285,non-beacon
192.168.147.121,175.9.228.105,8,158.6287385,24401.871124140533,non-beacon
192.168.254.48,225.82.175.127,6,244.8497738333333,39892.157912122995,non-beacon
192.168.24.200,244.167.178.65,3,302.3877406666667,47993.81674779025,non-beacon
192.168.89.113,187.60.193.85,3,327.7536096666667,138907.107741509,non-beacon
192.168.89.113,97.210.92.120,6,282.93508383333335,36844.5499102027,non-beacon
192.168.181.162,6.142.165.105,1,130.05930699999996,0.0,non-beacon
192.168.57.99,135.204.234.217,11,146.81203072727274,9829.465433252988,non-beacon
192.168.254.48,95.233.7.169,4,258.57083724999995,41297.63256997081,non-beacon
192.168.89.113,108.210.57.106,5,300.3003734,34712.43178705564,non-beacon
192.168.89.113,141.86.200.179,3,374.75117466666666,49203.836714636556,non-beacon
192.168.57.99,202.81.207.15,4,288.54593725,48249.80437531593,non-beacon
192.168.81.250,77.151.86.153,7,243.7681204285714,38120.01444068579,non-beacon
192.168.28.26,95.233.7.169,3,344.40265,202386.02507937327,non-beacon
192.168.57.99,141.86.200.179,6,278.325493,48446.287154416765,non-beacon
192.168.25.172,79.93.160.14,6,129.29998983333334,10771.991572849543,non-beacon
192.168.24.200,84.106.247.12,3,481.9213136666667,289819.76909840084,non-beacon
192.168.181.162,251.245.123.23,8,178.984433625,46229.08892307483,non-beacon
192.168.22.164,146.105.120.2,5,179.5008918,9355.76061339572,non-beacon
192.168.57.99,12.62.171.178,3,238.97515833333333,15498.84365920809,non-beacon
192.168.254.48,41.233.20.28,4,298.70222325,55139.714421933415,non-beacon
192.168.28.26,202.81.207.15,2,622.799888,117163.4052522912,non-beacon
192.168.24.200,229.153.235.149,6,133.13921466666667,19826.507338285064,non-beacon
192.168.89.113,132.17.188.129,2,751.5229995000001,99492.23322154718,non-beacon
192.168.81.250,226.146.10.29,2,300.887152,15406.065338653585,non-beacon
192.168.89.113,146.105.120.2,10,161.5290831,44124.93256876459,non-beacon
192.168.181.162,184.188.76.68,2,296.40212149999996,2086.9972935158917,non-beacon
192.168.24.200,171.238.243.187,1,275.36253799999986,0.0,non-beacon
192.168.181.162,226.146.10.29,4,369.45410625,58322.069385045565,non-beacon
192.168.28.26,79.93.160.14,10,174.0002483,42477.41632519823,non-beacon
192.168.254.48,83.232.40.37,3,543.9991996666666,2912.513973045044,non-beacon
192.168.25.172,102.155.55.27,11,140.54356245454545,5547.021517341315,non-beacon
192.168.89.113,144.95.243.52,7,264.1635887142857,46817.92676132131,non-beacon
192.168.28.26,181.104.218.141,4,295.354875,83028.17343584515,non-beacon
192.168.28.26,75.195.213.119,8,166.618334375,13605.965688335922,non-beacon
192.168.254.48,194.4.155.138,7,223.42906285714284,66075.48348237817,non-beacon
192.168.25.172,100.184.11.209,7,186.9887254285714,15774.658268607734,non-beacon
192.168.147.121,100.184.11.209,6,268.2165353333333,38705.04180903512,non-beacon
192.168.89.113,6.49.171.182,1,1079.0870989999999,0.0,non-beacon
192.168.181.162,208.131.165.48,7,182.83155985714288,19959.36394125997,non-beacon
192.168.181.162,32.80.76.81,3,520.3487936666667,127397.8726070528,non-beacon
192.168.254.48,187.60.193.85,3,495.963907,382631.50220676156,non-beacon
192.168.89.113,2.243.30.0,7,178.4075857142857,38882.15954755677,non-beacon
192.168.25.172,135.130.205.67,10,183.3114253,26598.93546079072,non-beacon
192.168.181.162,30.89.68.95,5,309.85194139999993,160825.79247005132,non-beacon
192.168.25.172,88.18.246.238,6,229.5640235,54230.56360674079,non-beacon
192.168.147.121,179.231.162.142,6,171.69944083333334,3547.1169264194446,non-beacon
192.168.181.162,240.172.168.43,8,231.21757724999998,38702.82571333496,non-beacon
192.168.28.26,226.146.10.29,11,140.41614354545456,28541.641591814867,non-beacon
192.168.89.113,64.47.150.141,3,247.92743599999997,15809.65588228491,non-beacon
192.168.181.162,208.148.24.208,6,170.2907035,45730.02695211114,non-beacon
192.168.81.250,174.189.16.249,7,226.88263085714286,40474.71455193469,non-beacon
192.168.57.99,96.121.140.114,4,437.22397424999997,56711.9266575722,non-beacon
192.168.22.164,135.130.205.67,4,315.99523899999997,976.3303544252071,non-beacon
192.168.89.113,151.23.138.223,7,222.04357728571426,20423.852137926624,non-beacon
192.168.81.250,115.124.136.45,1,79.24320399999988,0.0,non-beacon
192.168.57.99,212.177.35.36,3,494.55293233333333,184024.8804234876,non-beacon
192.168.89.113,18.18.187.145,3,546.4501280000001,177375.00273715032,non-beacon
192.168.57.99,24.177.189.216,8,165.739591375,15151.320756043167,non-beacon
192.168.28.26,166.193.217.173,3,474.647317,188269.4233470493,non-beacon
192.168.57.99,244.167.178.65,3,549.523283,140726.1016288644,non-beacon
192.168.89.113,111.115.204.105,5,237.0984024,89989.25424529769,non-beacon
192.168.22.164,98.220.240.8,3,387.3256743333333,15105.833991781461,non-beacon
192.168.22.164,251.245.123.23,4,459.94196725,155196.47781211167,non-beacon
192.168.24.200,87.44.19.186,2,253.8456215,2725.870264367565,non-beacon
192.168.28.26,97.210.92.120,7,257.20334085714285,26823.215649016736,non-beacon
192.168.22.164,229.153.235.149,5,274.79160520000005,45736.33676800864,non-beacon
192.168.57.99,171.238.243.187,5,310.1970686,15534.519059165785,non-beacon
192.168.147.121,163.129.244.23,6,295.92252533333334,52964.55620109951,non-beacon
192.168.81.250,79.243.19.102,6,208.48942133333333,25595.862345176225,non-beacon
192.168.28.26,64.47.150.141,4,327.6917985,59235.39210207433,non-beacon
192.168.57.99,166.193.217.173,5,372.000521,61341.18526580107,non-beacon
192.168.81.250,58.228.61.96,4,283.93958675,20958.618338951463,non-beacon
192.168.89.113,113.22.175.104,5,332.5400942,50359.106022193504,non-beacon
192.168.28.26,79.243.19.102,4,386.920189,81747.53415243908,non-beacon
192.168.57.99,211.193.119.2,3,319.360652,106237.41056432435,non-beacon
192.168.81.250,244.167.178.65,8,221.468938125,31650.733803265088,non-beacon
192.168.181.162,247.102.128.161,2,589.2541245,3457.2157992347284,non-beacon
192.168.147.121,24.177.189.216,9,153.85495300000002,25753.866195943127,non-beacon
192.168.254.48,77.151.86.153,9,186.84732522222222,27967.035335964232,non-beacon
192.168.22.164,227.205.248.106,1,301.9160589999999,0.0,non-beacon
192.168.89.113,78.241.137.53,7,248.08414428571427,92828.87999116699,non-beacon
192.168.81.250,132.17.188.129,6,263.157466,37253.73883144186,non-beacon
192.168.81.250,135.204.234.217,3,483.29750233333334,44959.321823265615,non-beacon
192.168.25.172,149.86.23.36,5,264.4260224,38505.300264859965,non-beacon
192.168.28.26,115.124.136.45,6,239.63691566666668,9490.519693185206,non-beacon
192.168.81.250,211.193.119.2,3,370.86132333333336,74638.11525792211,non-beacon
192.168.57.99,169.194.192.182,3,316.3073296666667,39165.22127903819,non-beacon
192.168.28.26,30.89.68.95,1,869.2808630000001,0.0,non-beacon
192.168.57.99,41.209.2.150,1,36.18060600000001,0.0,non-beacon
192.168.25.172,233.42.72.144,11,145.09345418181817,9521.402406855583,non-beacon
192.168.25.172,252.89.31.172,2,371.50903299999993,112869.80225598614,non-beacon
192.168.25.172,58.228.61.96,7,179.37453885714285,18712.89561050291,non-beacon
192.168.254.48,84.106.247.12,6,194.07021916666667,10361.994148895294,non-beacon
192.168.25.172,95.233.7.169,3,456.8253566666667,1782.6733804728967,non-beacon
192.168.254.48,79.243.19.102,6,211.8754293333333,74269.84580602906,non-beacon
192.168.181.162,135.130.205.67,2,594.1667595,78005.55765685729,non-beacon
192.168.89.113,6.142.165.105,4,274.50331725,96483.024378417,non-beacon
192.168.24.200,113.22.175.104,7,241.1201338571429,84515.07508850959,non-beacon
192.168.25.172,174.189.16.249,9,208.91432444444445,25481.187852244126,non-beacon
192.168.147.121,18.18.187.145,14,136.2659942142857,8831.240108943355,non-beacon
192.168.89.113,227.189.2.45,6,327.50719933333335,252444.80784011283,non-beacon
192.168.28.26,151.144.168.16,4,294.38538775,86710.46033579274,non-beacon
192.168.28.26,141.86.200.179,6,254.17860449999998,48763.88521742676,non-beacon
192.168.57.99,198.155.42.64,5,332.2061144,37251.74488221041,non-beacon
192.168.254.48,208.131.165.48,3,528.683267,210605.29011978212,non-beacon
192.168.147.121,102.155.55.27,9,156.09642355555556,12029.493768160577,non-beacon
192.168.28.26,233.42.72.144,5,366.373263,48456.33404913805,non-beacon
192.168.89.113,128.102.52.42,4,251.16062725,10834.764059975148,non-beacon
192.168.181.162,229.153.235.149,2,723.1162915,107066.53559828358,non-beacon
192.168.89.113,14.198.111.184,5,309.9728186,63667.28042406598,non-beacon
192.168.254.48,78.241.137.53,7,250.08120557142857,28153.307951761675,non-beacon
192.168.254.48,98.220.240.8,7,178.12977700000002,13595.343387421613,non-beacon
192.168.57.99,123.212.30.163,4,278.56522424999997,8650.330761515037,non-beacon
192.168.22.164,12.62.171.178,3,385.62144766666665,64574.86591661863,non-beacon
192.168.254.48,229.153.235.149,11,152.1685418181818,13234.163640010172,non-beacon
192.168.181.162,141.86.200.179,4,225.41055350000002,90143.45314689979,non-beacon
192.168.181.162,24.177.189.216,1,523.371719,0.0,non-beacon
192.168.25.172,240.172.168.43,5,313.2535074,27659.126306588158,non-beacon
192.168.57.99,113.22.175.104,3,471.955212,3811.956219045873,non-beacon
192.168.181.162,78.241.137.53,2,805.690242,362211.45300608303,non-beacon
192.168.57.99,107.19.17.76,1,1354.73819,0.0,non-beacon
192.168.57.99,163.129.244.23,8,217.47550475,61264.6565043643,non-beacon
192.168.25.172,151.23.138.223,6,223.6459653333333,48964.00961220232,non-beacon
192.168.181.162,146.203.27.213,7,248.25846499999997,10009.733576273948,non-beacon
192.168.57.99,115.124.136.45,5,358.4355196,43711.64337124639,non-beacon
192.168.24.200,83.232.40.37,1,1191.264947,0.0,non-beacon
192.168.81.250,177.226.94.174,12,142.00124308333335,23466.54174853205,non-beacon
192.168.89.113,135.204.234.217,1,1224.394735,0.0,non-beacon
192.168.22.164,16.189.87.239,5,302.4619376,54247.35757232887,non-beacon
192.168.24.200,79.93.160.14,5,345.27774220000003,97376.3319271481,non-beacon
192.168.22.164,75.195.213.119,3,603.7519413333333,165646.52892548594,non-beacon
192.168.22.164,113.22.175.104,7,183.5546295714286,11923.584295271989,non-beacon
192.168.89.113,163.129.244.23,1,890.098213,0.0,non-beacon
192.168.254.48,132.17.188.129,5,322.31096560000003,44416.39679393663,non-beacon
192.168.24.200,240.172.168.43,2,523.1899995000001,563.8880222446,non-beacon
192.168.81.250,188.81.49.201,5,300.1677302,41310.76084682038,non-beacon
192.168.181.162,113.22.175.104,6,250.8747093333333,51535.0116249164,non-beacon
192.168.89.113,98.220.240.8,6,196.54723066666665,25605.715409858283,non-beacon
192.168.25.172,117.226.41.45,5,248.0571602,27398.875660547656,non-beacon
192.168.181.162,83.232.40.37,4,393.9535075,212377.49852094325,non-beacon
192.168.22.164,151.144.168.16,3,226.51373266666667,20220.01548277338,non-beacon
192.168.24.200,146.105.120.2,10,109.95974880000001,13592.061242737042,non-beacon
192.168.25.172,171.238.243.187,7,267.25553099999996,83012.51077516387,non-beacon
192.168.147.121,78.241.137.53,9,197.4855327777778,68672.8500248868,non-beacon
192.168.57.99,227.205.248.106,4,199.27653300000003,28074.733772488697,non-beacon
192.168.81.250,227.189.2.45,6,102.4297315,4394.9439213954,non-beacon
192.168.254.48,117.226.41.45,5,329.9841834,111629.06894857995,non-beacon
192.168.24.200,108.210.57.106,4,318.1117105000001,11844.156666204311,non-beacon
192.168.24.200,179.231.162.142,3,404.83536133333337,240082.68866315586,non-beacon
192.168.24.200,107.19.17.76,7,231.79289285714285,25354.95290554646,non-beacon
192.168.24.200,226.146.10.29,5,213.12488080000003,18197.64154775598,non-beacon
192.168.24.200,135.130.205.67,4,363.770757,88607.80335796092,non-beacon
192.168.25.172,205.77.237.75,5,303.9492966,51136.62880031481,non-beacon
192.168.24.200,184.188.76.68,8,196.24172325,35513.65403803359,non-beacon
192.168.81.250,175.9.228.105,2,479.681782,62368.109653766405,non-beacon
192.168.28.26,211.193.119.2,7,250.45810385714285,86200.9807650984,non-beacon
192.168.25.172,87.44.19.186,9,194.14281244444444,35639.992983761476,non-beacon
192.168.81.250,84.106.247.12,7,241.9528244285714,29717.3985515223,non-beacon
192.168.147.121,65.164.218.3,8,116.242311,7686.815322694014,non-beacon
192.168.24.200,251.245.123.23,4,237.77633925000004,119422.87520915574,non-beacon
192.168.181.162,84.106.247.12,1,758.9427410000001,0.0,non-beacon
192.168.25.172,229.153.235.149,5,225.9749362,14383.699901713797,non-beacon
192.168.57.99,177.167.83.142,5,260.46150240000003,36551.59504290124,non-beacon
192.168.25.172,6.142.165.105,9,187.53206144444445,15247.730565534031,non-beacon
192.168.28.26,208.131.165.48,4,231.5829025,39727.54496231822,non-beacon
192.168.147.121,202.81.207.15,5,278.5325814,7028.590973058274,non-beacon
192.168.25.172,32.80.76.81,7,180.9034744285714,7470.469911126819,non-beacon
192.168.57.99,208.148.24.208,1,242.447588,0.0,non-beacon
192.168.147.121,98.220.240.8,9,200.8083887777778,40600.418099997776,non-beacon
192.168.24.200,98.220.240.8,2,169.2048805,18865.71021771753,non-beacon
192.168.81.250,107.19.17.76,3,580.2434046666666,171934.7414869078,non-beacon
192.168.147.121,174.189.16.249,3,461.45788266666665,13138.590364886602,non-beacon
192.168.254.48,226.146.10.29,6,230.17912750000002,32153.19033907814,non-beacon
192.168.254.48,87.147.35.37,3,434.54450799999995,159656.88773726518,non-beacon
192.168.24.200,111.115.204.105,5,381.75715660000003,162121.8236226674,non-beacon
192.168.24.200,157.85.231.91,8,63.665175375,2098.650195484946,non-beacon
192.168.147.121,153.12.91.58,6,257.47455716666667,33819.561761339595,non-beacon
192.168.28.26,171.238.243.187,2,232.704119,27666.241078158444,non-beacon
192.168.254.48,16.189.87.239,4,267.40659725,38094.04968396736,non-beacon
192.168.254.48,212.177.35.36,3,443.32454,23854.628487405844,non-beacon
192.168.28.26,135.204.234.217,7,256.6234634285714,38478.74753702084,non-beacon
192.168.81.250,123.212.30.163,3,198.1198236666667,21555.694409472067,non-beacon
192.168.254.48,113.22.175.104,8,243.20168274999997,24503.165024421687,non-beacon
192.168.181.162,205.77.237.75,3,403.536253,192160.39907071777,non-beacon
192.168.147.121,96.121.140.114,5,366.95295960000004,57135.92308338372,non-beacon
192.168.24.200,75.195.213.119,5,152.5071008,7113.10688414562,non-beacon
192.168.89.113,115.124.136.45,3,256.18383300000005,7022.100131934949,non-beacon
192.168.28.26,108.210.57.106,6,210.01768616666664,17496.614565099604,non-beacon
192.168.57.99,177.68.51.1,9,181.85311511111112,41702.14632403006,non-beacon
192.168.81.250,96.121.140.114,6,199.66045083333333,21184.811541956627,non-beacon
192.168.89.113,188.81.49.201,4,306.6685875,129249.1137195872,non-beacon
192.168.89.113,65.164.218.3,4,401.4588595,86700.5637222126,non-beacon
192.168.25.172,146.105.120.2,2,881.8400664999999,11.842026059400865,non-beacon
192.168.57.99,177.226.94.174,6,209.46727883333335,46356.443321537336,non-beacon
192.168.181.162,149.86.23.36,7,257.98384500000003,75949.67851272528,non-beacon
192.168.81.250,14.198.111.184,3,343.6267633333334,59881.17607480337,non-beacon
192.168.24.200,247.102.128.161,4,333.37662175,28304.734918871753,non-beacon
192.168.181.162,128.231.122.80,11,111.83535699999999,4052.5149625313043,non-beacon
192.168.57.99,6.49.171.182,5,334.505435,53882.7034925084,non-beacon
192.168.181.162,177.68.51.1,4,411.426037,68170.62122447364,non-beacon
192.168.57.99,252.89.31.172,6,255.2828005,95742.2944169627,non-beacon
192.168.181.162,171.238.243.187,6,258.73676066666667,62769.64789979474,non-beacon
192.168.28.26,240.172.168.43,2,489.3968825,20943.37781651119,non-beacon
192.168.147.121,211.193.119.2,4,448.506661,219742.21264402673,non-beacon
192.168.89.113,45.25.7.34,5,303.59630660000005,55454.58551577108,non-beacon
192.168.81.250,87.44.19.186,2,841.252634,341252.9917810887,non-beacon
192.168.181.162,41.209.2.150,3,512.103735,176440.35269060917,non-beacon
192.168.147.121,97.210.92.120,10,163.8122907,48961.54491139666,non-beacon
192.168.181.162,87.44.19.186,4,477.34873925,381928.24778135424,non-beacon
192.168.181.162,41.233.20.28,6,292.4080686666667,105842.20357698579,non-beacon
192.168.25.172,163.129.244.23,7,193.0900824285714,61466.62653621197,non-beacon
192.168.24.200,96.121.140.114,2,387.60525950000005,65346.93847057322,non-beacon
192.168.57.99,174.189.16.249,7,226.44947285714284,66269.09812488871,non-beacon
192.168.89.113,51.130.253.67,3,329.98513766666673,66009.82891721222,non-beacon
192.168.28.26,225.82.175.127,4,230.35707275,31967.107110907,non-beacon
192.168.57.99,131.182.236.9,1,989.260723,0.0,non-beacon
192.168.147.121,233.42.72.144,7,259.96390057142855,54883.5926838006,non-beacon
192.168.254.48,6.142.165.105,4,297.77110925,50143.00557369694,non-beacon
192.168.147.121,149.86.23.36,2,172.85447599999998,14338.762283974029,non-beacon
192.168.57.99,2.243.30.0,6,313.33059483333335,50230.17829687786,non-beacon
